amount,duration,payments,same_district,frequency,gender,region,nr_inhabitants,nr_municip_inhabitants_499,nr_municip_inhabitants_500_1999,nr_municip_inhabitants_2000_9999,nr_municip_inhabitants_10000,nr_cities,ratio_urban_inhabitants,average_salary,ratio_entrepeneurs,avg_crimes,avg_unemployment,criminality_growth,unemployment_growth,avg_amount_credit,avg_amount_withdrawal,avg_amount_total,num_credits,num_withdrawals,avg_balance,num_trans,age_when_loan,days_between,loan_status,has_card
0.31495726495726495,0.5,0.47886872998932767,1.0,1.0,0.0,0.7142857142857142,0.11604963979995386,0.45695364238410596,0.3857142857142857,0.5,0.2,0.8,0.6187594553706506,0.43669600541638465,0.6279069767441862,0.322794453344112,0.1504369538077403,0.8836558632768577,0.19817073170731694,0.5201229214001475,0.6440878619312509,0.3832921487164339,0.47435897435897434,0.39047619047619053,0.7577274170432374,0.47560975609756095,0.7977977397855696,0.36040609137055835,1.0,0.0
0.592667566351777,1.0,0.5372465314834579,1.0,0.5,1.0,0.7142857142857142,0.11604963979995386,0.45695364238410596,0.3857142857142857,0.5,0.2,0.8,0.6187594553706506,0.43669600541638465,0.6279069767441862,0.322794453344112,0.1504369538077403,0.8836558632768577,0.19817073170731694,0.6574118656417199,0.7515350877192982,0.6770907897809558,0.15384615384615383,0.1523809523809524,0.4382285086849267,0.17073170731707316,0.9867284844972473,0.21658206429780033,1.0,0.0
0.7797795771479983,0.75,0.9020277481323373,1.0,0.5,1.0,0.7142857142857142,0.11604963979995386,0.45695364238410596,0.3857142857142857,0.5,0.2,0.8,0.6187594553706506,0.43669600541638465,0.6279069767441862,0.322794453344112,0.1504369538077403,0.8836558632768577,0.19817073170731694,0.256048960474997,0.8237480063795853,0.3177143840681582,0.1794871794871795,0.2380952380952381,0.371575312705794,0.23780487804878048,0.6327441321356129,0.33671742808798644,1.0,0.0
0.5056230319388215,1.0,0.45464247598719315,0.0,1.0,1.0,0.8571428571428571,0.03759641761865261,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.25113464447806355,0.04017151884450465,0.3372093023255812,0.04075493142065406,0.47378277153558035,0.888712547604205,0.33231707317073145,0.7100948022216675,0.6278212749504616,0.5596113152288358,0.10256410256410256,0.10476190476190478,0.6534164755779801,0.11585365853658537,0.030136192407997697,0.16751269035532992,1.0,0.0
0.16664417453891137,0.5,0.24429028815368195,1.0,0.0,0.0,0.8571428571428571,0.03759641761865261,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.25113464447806355,0.04017151884450465,0.3372093023255812,0.04075493142065406,0.47378277153558035,0.888712547604205,0.33231707317073145,0.12063380858558206,0.8787878787878788,0.5038210415431774,0.07692307692307691,0.04761904761904762,0.4085384081363439,0.06707317073170732,0.6257316719791366,0.08629441624365483,1.0,0.0
0.0,0.0,0.010245464247598722,1.0,0.5,0.0,0.8571428571428571,0.03759641761865261,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.25113464447806355,0.04017151884450465,0.3372093023255812,0.04075493142065406,0.47378277153558035,0.888712547604205,0.33231707317073145,0.16955789088734521,0.9484395033930637,0.5573057395477287,0.1794871794871795,0.1619047619047619,0.2883401183391464,0.18902439024390244,0.6004636337293539,0.2318104906937394,1.0,0.0
0.5313540260908682,0.5,0.8211312700106724,1.0,0.5,0.0,0.8571428571428571,0.03759641761865261,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.25113464447806355,0.04017151884450465,0.3372093023255812,0.04075493142065406,0.47378277153558035,0.888712547604205,0.33231707317073145,0.23735785699811968,0.380648591174907,0.8362177506072359,0.14102564102564102,0.009523809523809525,0.3841017936525186,0.07317073170731707,0.4787018255578093,0.037225042301184424,1.0,0.0
0.1553081421502474,0.25,0.3565635005336179,1.0,0.5,0.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.2613601585375543,0.33146067415730324,0.9459126779429389,0.2591463414634144,0.2770123380308035,0.5108984582668794,0.7841930855562793,0.1282051282051282,0.01904761904761905,0.5500989239841867,0.07317073170731707,0.0,0.032148900169204714,1.0,0.0
0.36131354026090867,0.5,0.552187833511206,0.0,0.5,0.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.2613601585375543,0.33146067415730324,0.9459126779429389,0.2591463414634144,0.3667355042315702,0.3434343434343434,0.5076541532067749,0.07692307692307691,0.028571428571428574,0.4679530116945645,0.05487804878048781,0.2165749058243987,0.09813874788494079,1.0,0.0
0.10623031938821412,0.25,0.240128068303095,1.0,1.0,0.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.2613601585375543,0.33146067415730324,0.9459126779429389,0.2591463414634144,0.5560826395685222,0.3035619351408825,1.0,0.07692307692307691,0.01904761904761905,0.5027225463250188,0.04878048780487805,0.6044045204288613,0.10490693739424703,0.0,0.0
0.07431399010346379,0.0,0.3628601921024546,1.0,1.0,1.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.2613601585375543,0.33146067415730324,0.9459126779429389,0.2591463414634144,0.850182165999745,0.7369087318848084,0.37388061639191505,0.41025641025641024,0.7333333333333334,0.5461215192044727,0.6646341463414634,0.8212691973341062,0.898477157360406,1.0,0.0
0.4835807467386415,1.0,0.4337246531483458,1.0,0.5,0.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.2613601585375543,0.33146067415730324,0.9459126779429389,0.2591463414634144,0.41771553807158934,0.8870835548467128,0.6724584777347872,0.24358974358974358,0.2285714285714286,0.47034924379902465,0.2621951219512195,0.3609968125181107,0.4467005076142132,1.0,0.0
0.08960863697705802,0.0,0.43543223052294555,1.0,0.5,1.0,0.7142857142857142,0.013746286996657864,0.1456953642384106,0.22857142857142856,0.35000000000000003,0.2,0.4,0.27231467473524973,0.21101331527871814,0.4999999999999999,0.25347588715122554,0.37515605493133575,0.9045801998334239,0.25304878048780477,0.10651713284398898,0.9479053694843168,0.5100124730447317,0.1794871794871795,0.14285714285714288,0.1596933698842953,0.17682926829268292,0.14824688496088095,0.23519458544839253,1.0,0.0
0.15413855150697256,0.75,0.15987193169690503,1.0,0.5,1.0,0.7142857142857142,0.013746286996657864,0.1456953642384106,0.22857142857142856,0.35000000000000003,0.2,0.4,0.27231467473524973,0.21101331527871814,0.4999999999999999,0.25347588715122554,0.37515605493133575,0.9045801998334239,0.25304878048780477,0.03469103869824218,0.8861775651249335,0.4091712060310153,0.1794871794871795,0.08571428571428572,0.26050219400992436,0.1402439024390244,0.3490582439872501,0.14720812182741114,0.0,0.0
0.03076923076923077,0.0,0.15624332977588049,1.0,0.5,1.0,0.7142857142857142,0.013746286996657864,0.1456953642384106,0.22857142857142856,0.35000000000000003,0.2,0.4,0.27231467473524973,0.21101331527871814,0.4999999999999999,0.25347588715122554,0.37515605493133575,0.9045801998334239,0.25304878048780477,0.1191067355904582,0.9047408293460925,0.3672057665684355,0.3076923076923077,0.380952380952381,0.273559769313678,0.3902439024390244,0.2828745291219937,0.5668358714043993,1.0,0.0
0.07384165542060278,0.0,0.3606189967982924,1.0,0.5,1.0,0.7142857142857142,0.013746286996657864,0.1456953642384106,0.22857142857142856,0.35000000000000003,0.2,0.4,0.27231467473524973,0.21101331527871814,0.4999999999999999,0.25347588715122554,0.37515605493133575,0.9045801998334239,0.25304878048780477,0.6908309656947493,0.64605184976702,0.486787968548788,0.15384615384615383,0.1619047619047619,0.6255120595824787,0.17682926829268292,0.43691683569979717,0.09983079526226732,1.0,0.0
0.3181961313540261,0.25,0.7430096051227322,1.0,0.5,0.0,1.0,0.06865140965053883,0.16556291390728478,0.3,0.30000000000000004,0.4,0.7000000000000001,0.6974281391830561,0.19882645001128418,0.5465116279069767,0.41873211470805444,0.1672908863920099,0.9048823309779226,0.29878048780487787,0.5969608275895919,0.771477937267411,0.6482966690885881,0.1282051282051282,0.13333333333333336,0.3971516996468629,0.14634146341463417,0.6676905244856564,0.09813874788494079,0.0,0.0
0.08310841205578047,0.0,0.40458911419423693,1.0,0.0,0.0,1.0,0.06865140965053883,0.16556291390728478,0.3,0.30000000000000004,0.4,0.7000000000000001,0.6974281391830561,0.19882645001128418,0.5465116279069767,0.41873211470805444,0.1672908863920099,0.9048823309779226,0.29878048780487787,0.6286437068597568,0.792141927441383,0.4525143981809144,0.16666666666666666,0.2761904761904762,0.5250094378786051,0.25609756097560976,0.7366560417270358,0.10490693739424703,0.0,0.0
0.026360773729194785,0.5,0.022411953041622197,1.0,0.5,0.0,1.0,0.06865140965053883,0.16556291390728478,0.3,0.30000000000000004,0.4,0.7000000000000001,0.6974281391830561,0.19882645001128418,0.5465116279069767,0.41873211470805444,0.1672908863920099,0.9048823309779226,0.29878048780487787,0.1370575282284315,0.8734929944607364,0.3103155264322661,0.21794871794871792,0.29523809523809524,0.4434175442808955,0.2926829268292683,0.18400463633729358,0.5160744500846024,1.0,0.0
0.019140800719748087,0.25,0.03351120597652082,1.0,0.5,0.0,1.0,0.06865140965053883,0.16556291390728478,0.3,0.30000000000000004,0.4,0.7000000000000001,0.6974281391830561,0.19882645001128418,0.5465116279069767,0.41873211470805444,0.1672908863920099,0.9048823309779226,0.29878048780487787,0.23196695902039022,0.9267463530621425,0.4237977759858647,0.4871794871794872,0.8666666666666667,0.26808604518312995,0.7865853658536586,0.21529991306867574,0.9813874788494077,1.0,0.0
0.2800944669365722,0.75,0.3092849519743863,1.0,1.0,0.0,0.7142857142857142,0.023988669101272488,0.3973509933774834,0.18571428571428572,0.1,0.2,0.30000000000000004,0.4750378214826022,0.19363574813811768,0.5813953488372093,0.1657835378689732,0.3408239700374531,0.921070945939212,0.2682926829268292,0.3329196201841677,0.7877968279284069,0.5095156066361497,0.14102564102564102,0.1142857142857143,0.4954789945389455,0.1402439024390244,0.22886119965227475,0.1201353637901861,1.0,0.0
0.03175888439046334,0.5,0.03094983991462113,1.0,0.5,1.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.13933496506596876,0.22409488139825218,0.912870717206758,0.27743902439024387,0.26043327048624765,0.8780980228348649,0.5037395826376472,0.20512820512820512,0.2,0.35030576431663496,0.22560975609756095,0.4159374094465373,0.3248730964467005,1.0,0.0
0.01808367071524966,0.0,0.096051227321238,1.0,0.5,0.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.13933496506596876,0.22409488139825218,0.912870717206758,0.27743902439024387,0.1846777986507106,0.9287570441254652,0.3954717166342972,0.24358974358974358,0.4761904761904762,0.3247257357454937,0.42073170731707316,0.6738336713995943,0.4974619289340102,1.0,0.0
0.2191408007197481,0.25,0.5080042689434365,1.0,0.5,1.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.13933496506596876,0.22409488139825218,0.912870717206758,0.27743902439024387,0.6014634808814083,0.7027878787878787,0.3875647137261464,0.423076923076923,0.4761904761904762,0.64866232295889,0.5060975609756098,0.3365401332946972,0.6446700507614214,1.0,0.0
0.12460638776428248,0.0,0.6014941302027749,1.0,0.5,1.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.13933496506596876,0.22409488139825218,0.912870717206758,0.27743902439024387,0.478955537256356,0.8063228779018252,0.6557194574928789,0.16666666666666666,0.14285714285714288,0.5999911907813441,0.17073170731707316,0.7532309475514345,0.37394247038917094,1.0,0.0
0.08189383715699505,0.5,0.11024546424759873,0.0,0.5,0.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.13933496506596876,0.22409488139825218,0.912870717206758,0.27743902439024387,0.03878768826945159,0.9729103233289836,0.43697610941824805,0.33333333333333337,0.4190476190476191,0.1720927068735608,0.4268292682926829,0.6972471747319617,0.5245346869712352,1.0,0.0
0.7733918128654972,1.0,0.7087513340448239,1.0,0.0,1.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.13933496506596876,0.22409488139825218,0.912870717206758,0.27743902439024387,0.19805343462084013,0.7753854332801702,0.4246827111116888,0.1923076923076923,0.1142857142857143,0.46153962845478835,0.1646341463414634,0.26618371486525644,0.5126903553299492,1.0,1.0
0.13987854251012147,0.25,0.319957310565635,1.0,0.5,1.0,0.2857142857142857,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35000000000000003,0.4,0.6000000000000001,0.2889561270801816,0.032498307379823954,0.18604651162790697,0.09762853864985066,0.36392009987515594,0.9129536210959043,0.4054878048780486,0.838631055801541,0.72256525151262,0.8123074706664488,0.21794871794871792,0.2,0.9486563232365567,0.23170731707317072,0.2115908432338453,0.35194585448392557,1.0,0.0
0.27058029689608637,1.0,0.23159018143009605,1.0,1.0,1.0,0.2857142857142857,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35000000000000003,0.4,0.6000000000000001,0.2889561270801816,0.032498307379823954,0.18604651162790697,0.09762853864985066,0.36392009987515594,0.9129536210959043,0.4054878048780486,0.1816867192664023,0.8850560258454996,0.39506618299954593,0.20512820512820512,0.24761904761904763,0.24260882730673575,0.25609756097560976,0.3726456099681252,0.36548223350253806,1.0,0.0
0.5801844354475933,1.0,0.5254002134471719,1.0,1.0,0.0,0.2857142857142857,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35000000000000003,0.4,0.6000000000000001,0.2889561270801816,0.032498307379823954,0.18604651162790697,0.09762853864985066,0.36392009987515594,0.9129536210959043,0.4054878048780486,0.6168264301758593,0.6266394321795984,0.3114274992237099,0.5384615384615384,0.5428571428571429,0.7896997724505562,0.6036585365853658,0.5566502463054188,0.6412859560067682,1.0,0.0
0.5115159694107063,0.5,0.7897545357524013,1.0,0.5,0.0,0.2857142857142857,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35000000000000003,0.4,0.6000000000000001,0.2889561270801816,0.032498307379823954,0.18604651162790697,0.09762853864985066,0.36392009987515594,0.9129536210959043,0.4054878048780486,0.5142039375990451,0.7597908913698388,0.4626038654672702,0.5,0.5142857142857143,0.5110985766690381,0.5670731707317074,0.04253839466821213,0.9949238578680202,0.0,0.0
0.8613360323886641,1.0,0.7922091782283885,0.0,1.0,0.0,0.5714285714285714,0.0909741750506827,0.052980132450331126,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.29652042360060527,0.18032046941999536,0.37209302325581384,0.1345794259168156,0.5524344569288389,0.9072609663775271,0.5823170731707316,0.5609678238828433,0.7301958732057416,0.47090390549551225,0.2948717948717948,0.3047619047619048,0.5804993521401791,0.3353658536585366,0.8344827586206898,0.25719120135363793,0.0,0.0
0.15755735492577597,1.0,0.12433297758804696,1.0,0.5,0.0,0.5714285714285714,0.0909741750506827,0.052980132450331126,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.29652042360060527,0.18032046941999536,0.37209302325581384,0.1345794259168156,0.5524344569288389,0.9072609663775271,0.5823170731707316,0.07442497639546969,0.9240929027113238,0.4485258596934589,0.46153846153846156,0.3047619047619048,0.2750915337625578,0.4146341463414634,0.22671689365401332,0.48561759729272425,1.0,0.0
0.3164417453891138,0.25,0.7388473852721452,1.0,0.0,0.0,0.5714285714285714,0.0909741750506827,0.052980132450331126,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.29652042360060527,0.18032046941999536,0.37209302325581384,0.1345794259168156,0.5524344569288389,0.9072609663775271,0.5823170731707316,1.0,0.7143039244115799,0.5098691251928706,0.2564102564102564,0.4190476190476191,0.7137316986335596,0.3902439024390244,0.5054187192118227,0.4703891708967851,1.0,0.0
0.08202878992352676,0.5,0.11045891141942371,1.0,0.5,0.0,0.5714285714285714,0.0909741750506827,0.052980132450331126,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.29652042360060527,0.18032046941999536,0.37209302325581384,0.1345794259168156,0.5524344569288389,0.9072609663775271,0.5823170731707316,0.33434593894294823,0.6052631578947368,0.7838025899468896,0.0641025641025641,0.01904761904761905,0.485030878203638,0.04268292682926829,0.3988988698927847,0.04906937394247038,1.0,0.0
0.16947818263607736,0.5,0.2487726787620064,0.0,1.0,1.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.22214142858292424,0.4719101123595504,0.939399717433197,0.2865853658536583,0.41704437867271404,0.789427770528249,0.4982552112664873,0.21794871794871792,0.20952380952380956,0.4560512724491542,0.23780487804878048,0.19582729643581576,0.27580372250423013,1.0,0.0
0.3181961313540261,0.25,0.7430096051227322,0.0,0.5,0.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.22214142858292424,0.4719101123595504,0.939399717433197,0.2865853658536583,0.4441501722376233,0.8483853966158866,0.46442792274346745,0.39743589743589747,0.5523809523809524,0.2531611784634088,0.5426829268292683,0.04224862358736603,0.5871404399323181,0.0,0.0
1.0,1.0,0.9237993596584846,1.0,0.5,1.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.22214142858292424,0.4719101123595504,0.939399717433197,0.2865853658536583,0.3332068317331115,0.8146482978606391,0.3308771559029001,0.1923076923076923,0.2761904761904762,0.33964067613549764,0.2682926829268293,0.44589973920602727,0.3908629441624365,1.0,0.0
0.525978407557355,1.0,0.47395944503735327,1.0,1.0,0.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.22214142858292424,0.4719101123595504,0.939399717433197,0.2865853658536583,0.4686605437572253,0.7431837168679274,0.5121000555993929,0.23076923076923075,0.2,0.6150103507939235,0.23780487804878048,0.02231237322515217,0.24873096446700507,1.0,0.0
0.2823886639676113,0.25,0.6580576307363928,1.0,0.5,0.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.22214142858292424,0.4719101123595504,0.939399717433197,0.2865853658536583,0.23485766825588333,0.8928622254938045,0.26652945362310754,0.20512820512820512,0.6190476190476191,0.47159294102231897,0.49390243902439024,0.8467110982323964,0.5194585448392555,1.0,0.0
0.47750787224471436,1.0,0.4279615795090715,1.0,0.5,1.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.15580943232863864,0.5049937578027464,0.9097752571164931,0.30182926829268275,0.3753203317999371,0.6291866028708134,0.8649724272986552,0.0641025641025641,0.01904761904761905,0.4260276557333942,0.04268292682926829,0.02480440452042887,0.08460236886632824,1.0,0.0
0.4394961763382816,1.0,0.391889007470651,0.0,0.5,0.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.15580943232863864,0.5049937578027464,0.9097752571164931,0.30182926829268275,0.35653435914239034,0.8096934254828991,0.36362931424363215,0.14102564102564102,0.2,0.42051765969062715,0.1951219512195122,0.8086351782092147,0.28595600676818944,1.0,0.0
0.13439046333783175,0.25,0.30693703308431164,1.0,0.5,1.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.15580943232863864,0.5049937578027464,0.9097752571164931,0.30182926829268275,0.43018067199200943,0.8016972553500441,0.4432540008651405,0.5897435897435898,0.6380952380952382,0.8093543460556096,0.6890243902439025,0.6900028977108086,0.7445008460236886,1.0,0.0
0.11887089518668464,0.0,0.5742796157950908,1.0,0.5,0.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.15580943232863864,0.5049937578027464,0.9097752571164931,0.30182926829268275,0.2774135093361846,0.7937267410951622,0.5650485880099271,0.0641025641025641,0.04761904761904762,0.3411282668212626,0.06097560975609756,0.11161982034192991,0.10490693739424703,0.0,0.0
0.17685560053981106,0.25,0.407684098185699,1.0,0.5,0.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.15580943232863864,0.5049937578027464,0.9097752571164931,0.30182926829268275,0.16206522549178418,0.9269999160580878,0.5316023318576197,0.23076923076923075,0.18095238095238098,0.22991956883951073,0.22560975609756095,0.03697478991596642,0.3807106598984772,1.0,0.0
0.2567251461988304,0.5,0.38676627534685165,1.0,0.5,0.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.15580943232863864,0.5049937578027464,0.9097752571164931,0.30182926829268275,0.22640096660012854,0.569377990430622,0.7037154904211589,0.038461538461538464,0.009523809523809525,0.274448168983916,0.024390243902439025,0.68165749058244,0.015228426395939076,1.0,0.0
0.06216824111560954,0.0,0.3052294557097118,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,0.9275581632794758,0.0,1.0,0.15243902439024376,0.2735732058401273,0.7495595048226626,0.6252961004050942,0.16666666666666666,0.06666666666666668,0.3951185377566402,0.12195121951219513,0.3243697478991597,0.11167512690355327,1.0,0.0
0.14239766081871344,0.25,0.32593383137673426,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,0.9275581632794758,0.0,1.0,0.15243902439024376,0.3263920205909109,0.827127636009215,0.4315800909240511,0.20512820512820512,0.2285714285714286,0.3291848190564678,0.24390243902439024,0.7481309765285424,0.35194585448392557,1.0,0.0
